STATE,COUNTY,METRO_NAME,POPESTIMATE2019,LATITUDE,LONGITUDE,METRO_POPULATION,PERCENT_METRO_POPULATION
North Dakota,LaMoure,Rural,4046,46.45681054,-98.53542355,,
North Dakota,Logan,Rural,1850,46.45729487,-99.47719806,,
North Dakota,McHenry,Rural,5745,48.23104458,-100.6324822,,
North Dakota,McIntosh,Rural,2497,46.11182017,-99.44145858,,
North Dakota,McKenzie,Rural,15024,47.74133370000000,-103.395905,,
North Dakota,McLean,Rural,9450,47.60766714,-101.3182418,,
North Dakota,Mercer,Rural,8187,47.31213126,-101.8318399,,
North Dakota,Morton,Rural,31364,46.71681782,-101.2822377,,
North Dakota,Mountrail,Rural,10545,48.20197971,-102.3555315,,
North Dakota,Nelson,Rural,2879,47.9226426,-98.19038437,,
North Dakota,Oliver,Rural,1959,47.11530482,-101.3406158,,
North Dakota,Pembina,Rural,6801,48.76623521,-97.5523809,,
North Dakota,Pierce,Rural,3975,48.24977025,-99.96407787,,
North Dakota,Ramsey,Rural,11519,48.26886249,-98.72223879,,
North Dakota,Ransom,Rural,5218,46.45621782,-97.65742504,,
North Dakota,Renville,Rural,2327,48.71982533,-101.6603912,,
North Dakota,Richland,Rural,16177,46.26440649,-96.94852979,,
North Dakota,Rolette,Rural,14176,48.77245354,-99.84097493,,
North Dakota,Sargent,Rural,3898,46.10830372,-97.63217159,,
North Dakota,Sheridan,Rural,1315,47.57700669,-100.3426391,,
North Dakota,Sioux,Rural,4230,46.11323337,-101.04401490000000,,
North Dakota,Slope,Rural,750,46.44737738,-103.4601547,,
North Dakota,Stark,Rural,31489,46.80851182,-102.65763260000000,,
North Dakota,Steele,Rural,1890,47.45611548,-97.72728747,,
North Dakota,Stutsman,Rural,20704,46.97962541,-98.95637318,,
North Dakota,Towner,Rural,2189,48.68565745,-99.24564265,,
North Dakota,Traill,Rural,8036,47.45367788,-97.16323288,,
North Dakota,Walsh,Rural,10641,48.36876964,-97.72574783,,
North Dakota,Ward,Rural,67641,48.22390169,-101.54367630000000,,
North Dakota,Wells,Rural,3834,47.58614526,-99.65904998,,
North Dakota,Williams,Rural,37589,48.34522353,-103.4793387,,
Ohio,Adams,Rural,27698,38.84541072,-83.4718964,,
Ohio,Allen,Lima,102351,40.77285242,-84.10802343,102351,1.000
Ohio,Ashland,Rural,53484,40.84772277,-82.27280781,,
Ohio,Ashtabula,Cleveland,97241,41.70860332,-80.74830218,2145690,0.045
Ohio,Athens,Rural,65327,39.33425634,-82.04278644,,
Ohio,Auglaize,Rural,45656,40.55998859,-84.22421430000000,,
Ohio,Belmont,Wheeling,67006,40.01625942,-80.9924051,67006,1.000
Ohio,Brown,Rural,43432,38.93416837,-83.86788395,,
Ohio,Butler,Hamilton-Middletown,383134,39.44012838,-84.57388716,383134,1.000
Ohio,Carroll,Rural,26914,40.578968600000000,-81.09178213,,
Ohio,Champaign,Rural,38885,40.13923427,-83.76875242,,
Ohio,Clark,Dayton-Sprinfield,134083,39.91592258,-83.78498252,941694,0.142
Ohio,Clermont,Cincinatti-Hamilton,206428,39.04847534,-84.15375786,1652666,0.125
Ohio,Clinton,Rural,41968,39.41485808,-83.80852286,,
Ohio,Columbiana,Youngstown-Warren,101883,40.76932373,-80.78094576,528540,0.193
Ohio,Coshocton,Rural,36600,40.30096166,-81.91729018,,
Ohio,Crawford,Rural,41494,40.85065156,-82.91989099,,
Ohio,Cuyahoga,Cleveland,1235072,41.424119,-81.65918339,2145690,0.576
Ohio,Darke,Rural,51113,40.13412966,-84.6194517,,
Ohio,Defiance,Rural,38087,41.32398837,-84.49076944,,
Ohio,Delaware,Columbus,209177,40.27942393,-83.00457058,1860369,0.112
Ohio,Erie,Rural,74266,41.36796058,-82.62904521,,
Ohio,Fairfield,Columbus,157574,39.75107189,-82.63088163,1860369,0.085
Ohio,Fayette,Rural,28525,39.56021306,-83.4562016,,
Ohio,Franklin,Columbus,1316756,39.96995815,-83.01115755,1860369,0.708
Ohio,Fulton,Rural,42126,41.60213491,-84.12571393,,
Ohio,Gallia,Rural,29898,38.82708533,-82.31647569,,
Ohio,Geauga,Cleveland,93649,41.49952319,-81.17935342,2145690,0.044
Ohio,Greene,Dayton-Sprinfield,168937,39.69116283,-83.89032084,941694,0.179
Ohio,Guernsey,Rural,38875,40.05026529,-81.49248905,,
Ohio,Hamilton,Cincinatti-Hamilton,817473,39.19673558,-84.54502924,1652666,0.495
Ohio,Hancock,Rural,75783,41.00250487,-83.66838948,,
Ohio,Hardin,Rural,31365,40.66015414,-83.65929931,,
Ohio,Harrison,Rural,15040,40.29380509,-81.09068544,,
Ohio,Henry,Rural,27006,41.333964200000000,-84.06830637,,
Ohio,Highland,Rural,43161,39.1839264,-83.60331456,,
Ohio,Hocking,Rural,28264,39.49537927,-82.47991446,,
Ohio,Holmes,Rural,43960,40.56163713,-81.92635677,,
Ohio,Huron,Rural,58266,41.14651175,-82.59867951,,
Ohio,Jackson,Rural,32413,39.01914254,-82.61818560000000,,
Ohio,Jefferson,Steubenville-Weirton,65325,40.38614126,-80.76259514,65325,1.000
Ohio,Knox,Rural,62322,40.39830217,-82.42027563,,
Ohio,Lake,Cleveland,230149,41.69710807,-81.23676539,2145690,0.107
Ohio,Lawrence,Huntington-Ashland,59463,38.59743452,-82.53466552,151408,0.393
Ohio,Licking,Columbus,176862,40.09136236,-82.48185785,1860369,0.095
Ohio,Logan,Rural,45672,40.38996525,-83.76784341,,
Ohio,Lorain,Cleveland,309833,41.29553751,-82.15083537,2145690,0.144
Ohio,Lucas,Toledo,428348,41.62101218,-83.65468618,559165,0.766
Ohio,Madison,Rural,44731,39.89381073,-83.40178317,,
Ohio,Mahoning,Youngstown-Warren,228683,41.01631101,-80.77287029,528540,0.433
Ohio,Marion,Rural,65093,40.58610662,-83.15736305,,
Ohio,Medina,Cleveland,179746,41.11770589,-81.89986210000000,2145690,0.084
Ohio,Meigs,Rural,22907,39.09224872,-82.0305041,,
Ohio,Mercer,Rural,41172,40.54043046,-84.62912742,,
Ohio,Miami,Dayton-Sprinfield,106987,40.0543329,-84.22871271,941694,0.114
Ohio,Monroe,Rural,13654,39.72984936,-81.08464734,,
Ohio,Montgomery,Dayton-Sprinfield,531687,39.75394919,-84.29050975,941694,0.565
Ohio,Morgan,Rural,14508,39.62081738,-81.85308173,,
Ohio,Morrow,Rural,35328,40.52363560000000,-82.7892599,,
Ohio,Muskingum,Rural,86215,39.96575964,-81.94363275,,
Ohio,Noble,Rural,14424,39.76818851,-81.45937183,,
Ohio,Ottawa,Rural,40525,41.53781826,-83.0940185,,
Ohio,Paulding,Rural,18672,41.11676341,-84.5801017,,
Ohio,Perry,Rural,36134,39.73508655,-82.23804971,,
Ohio,Pickaway,Rural,58457,39.64170392,-83.0243386,,
Ohio,Pike,Rural,27772,39.07634001,-83.06769584,,
Ohio,Portage,Akron,162466,41.16793482,-81.19735782,703479,0.231
Ohio,Preble,Rural,40882,39.7420247,-84.64787018,,
Ohio,Putnam,Rural,33861,41.02094889,-84.1336111,,
Ohio,Richland,Mansfield,121154,40.77180308,-82.53799610000000,121154,1.000
Ohio,Ross,Rural,76666,39.33705391,-83.06000914,,
Ohio,Sandusky,Rural,58518,41.35624126,-83.137872,,
Ohio,Scioto,Rural,75314,38.80270163,-82.98907345,,
Ohio,Seneca,Rural,55178,41.12351311,-83.12783209,,
Ohio,Shelby,Rural,48590,40.33163494,-84.20258189,,
Ohio,Stark,Canton,370606,40.81482476,-81.36437305,370606,1.000
Ohio,Summit,Akron,541013,41.12464734,-81.53123079,703479,0.769
Ohio,Trumbull,Youngstown-Warren,197974,41.31735028,-80.76109643,528540,0.375
Ohio,Tuscarawas,Rural,91987,40.44214695,-81.47226262,,
Ohio,Union,Rural,58988,40.30016061,-83.37239023,,
Ohio,Van Wert,Rural,28275,40.8554138,-84.59111700000000,,
Ohio,Vinton,Rural,13085,39.25208988,-82.4831444,,
Ohio,Warren,Cincinatti-Hamilton,234602,39.42581994,-84.16557457,1652666,0.142
Ohio,Washington,Parkersburg-Marietta,59911,39.45690571,-81.49121382,143429,0.418
Ohio,Wayne,Rural,115710,40.82925852,-81.88844833,,
Ohio,Williams,Rural,36692,41.56052014,-84.58429552,,
Ohio,Wood,Toledo,130817,41.36224827,-83.62285108,559165,0.234
Ohio,Wyandot,Rural,21772,40.84339621,-83.30734173,,
Oklahoma,Adair,Rural,22194,35.88494195,-94.65859267,,
Oklahoma,Alfalfa,Rural,5702,36.73090616,-98.32408495,,
Oklahoma,Atoka,Rural,13758,34.37366573,-96.03802487,,
Oklahoma,Beaver,Rural,5311,36.7496847,-100.4758872,,
Oklahoma,Beckham,Rural,21859,35.26862449,-99.68128023,,
Oklahoma,Blaine,Rural,9429,35.87518314,-98.43307003,,
Oklahoma,Bryan,Rural,47995,33.96472458,-96.25903472,,
Oklahoma,Caddo,Rural,28762,35.17364557,-98.37534464,,
Oklahoma,Canadian,Oklahoma City,148306,35.5426055,-97.98465569,1302346,0.114
Oklahoma,Carter,Rural,48111,34.25103751,-97.28552485,,
Oklahoma,Cherokee,Rural,48657,35.90692775,-94.99980896,,
Oklahoma,Choctaw,Rural,14672,34.02807439,-95.54771129,,
Oklahoma,Cimarron,Rural,2137,36.74817177,-102.5173885,,
Oklahoma,Cleveland,Oklahoma City,284014,35.20413532,-97.32519562,1302346,0.218
Oklahoma,Coal,Rural,5495,34.58840127,-96.29798747,,
Oklahoma,Comanche,Lawton,120749,34.65973764,-98.47195055,120749,1.000
Oklahoma,Cotton,Rural,5666,34.28845626,-98.37053567,,
Oklahoma,Craig,Rural,14142,36.76268118,-95.20916602,,
Oklahoma,Creek,Tulsa,71522,35.90230551,-96.37086028,896822,0.080
Oklahoma,Custer,Rural,29003,35.63853802,-99.00170785,,
Oklahoma,Delaware,Rural,43009,36.40823634,-94.80325046,,
Oklahoma,Dewey,Rural,4891,35.98772922,-99.00730714,,
Oklahoma,Ellis,Rural,3859,36.218019400000000,-99.75324573,,
Oklahoma,Garfield,Enid,61056,36.3791334,-97.78265517,61056,1.000
Oklahoma,Garvin,Rural,27711,34.70418038,-97.30811132,,
Oklahoma,Grady,Rural,55834,35.0167709,-97.88339847,,
Oklahoma,Grant,Rural,4333,36.796297000000000,-97.78638765,,
Oklahoma,Greer,Rural,5712,34.93535801,-99.56056120000000,,
Oklahoma,Harmon,Rural,2653,34.7440135,-99.84741652,,
Oklahoma,Harper,Rural,3688,36.78836519,-99.6679804,,
Oklahoma,Haskell,Rural,12627,35.22257600000000,-95.11513306,,
Oklahoma,Hughes,Rural,13279,35.04912569,-96.24921145,,
Oklahoma,Jackson,Rural,24530,34.58781741,-99.41138784,,
Oklahoma,Jefferson,Rural,6002,34.11130184,-97.83182974,,
Oklahoma,Johnston,Rural,11085,34.31440473,-96.66011537,,
Oklahoma,Kay,Rural,43538,36.81799745,-97.14421435,,
Oklahoma,Kingfisher,Rural,15765,35.94530008,-97.94193268,,
Oklahoma,Kiowa,Rural,8708,34.91671958,-98.97720696,,
Oklahoma,Latimer,Rural,10073,34.87844729,-95.25215049,,
Oklahoma,Le Flore,Rural,49853,34.89851864,-94.70392124,,
Oklahoma,Lincoln,Rural,34877,35.70270942,-96.8812462,,
Oklahoma,Logan,Rural,48011,35.91899576,-97.44352845,,
Oklahoma,Love,Rural,10253,33.95273467,-97.23906784,,
Oklahoma,Major,Rural,7629,36.31149996,-98.53467076,,
Oklahoma,Marshall,Rural,16931,34.02311222,-96.76855464,,
Oklahoma,Mayes,Rural,41100,36.30179091,-95.23175116,,
Oklahoma,McClain,Rural,40474,35.01123903,-97.44572302,,
Oklahoma,McCurtain,Rural,32832,34.11664328,-94.77222373,,
Oklahoma,McIntosh,Rural,19596,35.37235506,-95.66599306,,
Oklahoma,Murray,Rural,14073,34.48116015,-97.06826283,,
Oklahoma,Muskogee,Rural,67997,35.61318461,-95.37802952,,
Oklahoma,Noble,Rural,11131,36.38953329,-97.22928674,,
Oklahoma,Nowata,Rural,10076,36.79843529,-95.61902331,,
Oklahoma,Okfuskee,Rural,11993,35.46485198,-96.32639984,,
Oklahoma,Oklahoma,Oklahoma City,797434,35.55140095,-97.40716948,1302346,0.612
Oklahoma,Okmulgee,Rural,38465,35.64661916,-95.96432828,,
Oklahoma,Osage,Rural,46963,36.62888819,-96.39635704,,
Oklahoma,Ottawa,Rural,31127,36.83532655,-94.81011909,,
Oklahoma,Pawnee,Rural,16376,36.31743373,-96.70331760000000,,
Oklahoma,Payne,Rural,81784,36.07695283,-96.97584944,,
Oklahoma,Pittsburg,Rural,43654,34.92065823,-95.75134320000000,,
Oklahoma,Pontotoc,Rural,38284,34.72959848,-96.68337199,,
Oklahoma,Pottawatomie,Oklahoma City,72592,35.20614018,-96.94923008,1302346,0.056
Oklahoma,Pushmataha,Rural,11096,34.41635232,-95.37603505,,
Oklahoma,Roger Mills,Rural,3583,35.68711719,-99.69666167,,
Oklahoma,Rogers,Tulsa,92459,36.37004357,-95.60406759,896822,0.103
Oklahoma,Seminole,Rural,24258,35.16478725,-96.61686741,,
Oklahoma,Sequoyah,Rural,41569,35.49447108,-94.75463785,,
Oklahoma,Stephens,Rural,43143,34.48556989,-97.85141892,,
Oklahoma,Texas,Rural,19983,36.74777635,-101.4889765,,
Oklahoma,Tillman,Rural,7250,34.37288446,-98.92426619,,
Oklahoma,Tulsa,Tulsa,651552,36.11939621,-95.94013939,896822,0.727
Oklahoma,Wagoner,Tulsa,81289,35.96024096,-95.51911308,896822,0.091
Oklahoma,Washington,Rural,51527,36.71380786,-95.90514104,,
Oklahoma,Washita,Rural,10916,35.29071824,-98.99180434,,
Oklahoma,Woods,Rural,8793,36.76705782,-98.86573064,,
Oklahoma,Woodward,Rural,20211,36.42316318,-99.26283045,,
Oregon,Baker,Rural,16124,44.70915557,-117.6749883,,
Oregon,Benton,Corvallis,93053,44.49167306,-123.4316987,93053,1.000
Oregon,Clackamas,Portland-Vancouver,418187,45.18787398,-122.2179634,2427975,0.172
Oregon,Clatsop,Rural,40224,45.99712889,-123.660711,,
Oregon,Columbia,Rural,52354,45.94464254,-123.08908980000000,,
Oregon,Coos,Rural,64487,43.17406868,-124.0594514,,
Oregon,Crook,Rural,24404,44.14230227,-120.356297,,
Oregon,Curry,Rural,22925,42.45911325,-124.15728200000000,,
Oregon,Deschutes,Rural,197692,43.91570171,-121.2289121,,
Oregon,Douglas,Rural,110980,43.27941273,-123.16729100000000,,
Oregon,Gilliam,Rural,1912,45.37160076,-120.20488690000000,,
Oregon,Grant,Rural,7199,44.49024544,-119.0068631,,
Oregon,Harney,Rural,7393,43.06422669,-118.96663060000000,,
Oregon,Hood River,Rural,23382,45.51872811,-121.65520360000000,,
Oregon,Jackson,Medford-Ashland,220944,42.43201126,-122.72893090000000,220944,1.000
Oregon,Jefferson,Rural,24658,44.62806839,-121.17832,,
Oregon,Josephine,Rural,87487,42.3665549,-123.5561938,,
Oregon,Klamath,Rural,68238,42.68762984,-121.64964610000000,,
Oregon,Lake,Rural,7869,42.79246693,-120.38501630000000,,
Oregon,Lane,Eugene-Sprinfield,382067,43.93727035,-122.847753,382067,1.000
Oregon,Lincoln,Rural,49962,44.64252874,-123.86991200000000,,
Oregon,Linn,Rural,129749,44.48899494,-122.53731540000000,,
Oregon,Malheur,Rural,30571,43.1937027,-117.62273950000000,,
Oregon,Marion,Salem,347818,44.90287942,-122.58151170000000,433903,0.802
Oregon,Morrow,Rural,11603,45.41846568,-119.584546,,
Oregon,Multnomah,Portland-Vancouver,812855,45.54747959,-122.4169351,2427975,0.335
Oregon,Polk,Salem,86085,44.90322804,-123.4128888,433903,0.198
Oregon,Sherman,Rural,1780,45.41501554,-120.6827834,,
Oregon,Tillamook,Rural,27036,45.46248721,-123.712066,,
Oregon,Umatilla,Rural,77950,45.59073056,-118.7353826,,
Oregon,Union,Rural,26835,45.30915495,-118.0068979,,
Oregon,Wallowa,Rural,7208,45.57894064,-117.18353800000000,,
Oregon,Wasco,Rural,26682,45.16292781,-121.16709540000000,,
Oregon,Washington,Portland-Vancouver,601592,45.55972701,-123.0955257,2427975,0.248
Oregon,Wheeler,Rural,1332,44.72698162,-120.02814270000000,,
Oregon,Yamhill,Portland-Vancouver,107100,45.23330449,-123.3086963,2427975,0.044
Pennsylvania,Adams,Rural,103009,39.87140411,-77.21610347,,
Pennsylvania,Allegheny,Pittsburgh,1216045,40.46809875,-79.98167747,2252865,0.540
Pennsylvania,Armstrong,Rural,64735,40.81665618,-79.46290811,,
Pennsylvania,Beaver,Pittsburgh,163929,40.6825484,-80.34921611,2252865,0.073
Pennsylvania,Bedford,Rural,47888,40.00522157,-78.48998442,,
Pennsylvania,Berks,Reading,421164,40.41570541,-75.92457766,421164,1.000
Pennsylvania,Blair,Altoona,121829,40.47961444,-78.34917412,121829,1.000
Pennsylvania,Bradford,Rural,60323,41.78869215,-76.51570822,,
Pennsylvania,Bucks,Philadelphia,628270,40.33682119,-75.10836643,5378441,0.117
Pennsylvania,Butler,Pittsburgh,187853,40.91152759,-79.91351055,2252865,0.083
Pennsylvania,Cambria,Johnstown,130192,40.49527404,-78.71377428,203639,0.639
Pennsylvania,Cameron,Rural,4447,41.43625568,-78.20376845,,
Pennsylvania,Carbon,Allentown-Bethlehem-Easton,64182,40.91545395,-75.7068525,738785,0.087
Pennsylvania,Centre,State College,162385,40.92058903,-77.82200624,162385,1.000
Pennsylvania,Chester,Philadelphia,524989,39.97291773,-75.74768357,5378441,0.098
Pennsylvania,Clarion,Rural,38438,41.19265812,-79.42413524,,
Pennsylvania,Clearfield,Rural,79255,41.00110782,-78.47592663,,
Pennsylvania,Clinton,Rural,38632,41.23255967,-77.63785995,,
Pennsylvania,Columbia,Scranton-Wilkes-Barre-Hazleton,64964,41.04821986,-76.40565017,592055,0.110
Pennsylvania,Crawford,Rural,84629,41.68447709,-80.10760592,,
Pennsylvania,Cumberland,Harrisburg-Leban-Carlisle,253370,40.1625372,-77.26130755,673462,0.376
Pennsylvania,Dauphin,Harrisburg-Leban-Carlisle,278299,40.41377078,-76.77993242,673462,0.413
Pennsylvania,Delaware,Philadelphia,566747,39.91680171,-75.40243663,5378441,0.105
Pennsylvania,Elk,Rural,29910,41.42822061,-78.64524744,,
Pennsylvania,Erie,Erie,269728,41.99253829,-80.03301954,269728,1.000
Pennsylvania,Fayette,Pittsburgh,129274,39.92041012,-79.64291195,2252865,0.057
Pennsylvania,Forest,Rural,7247,41.51095103,-79.23229292,,
Pennsylvania,Franklin,Rural,155027,39.92956518,-77.72157791,,
Pennsylvania,Fulton,Rural,14530,39.92913544,-78.11163677,,
Pennsylvania,Greene,Rural,36233,39.85746531,-80.22357106,,
Pennsylvania,Huntingdon,Rural,45144,40.42162652,-77.97673273,,
Pennsylvania,Indiana,Rural,84073,40.65241041,-79.08963285,,
