STATE,COUNTY,METRO_NAME,POPESTIMATE2019,METRO_POPULATION,PERCENT_METRO_POPULATION
Texas,Foard,Rural,1155,,
Texas,Fort Bend,Houston,811688,6132404,0.132
Texas,Franklin,Rural,10725,,
Texas,Freestone,Rural,19717,,
Texas,Frio,Rural,20306,,
Texas,Gaines,Rural,21492,,
Texas,Galveston,Galveston-Texas City,342139,342139,1.000
Texas,Garza,Rural,6229,,
Texas,Gillespie,Rural,26988,,
Texas,Glasscock,Rural,1409,,
Texas,Goliad,Rural,7658,,
Texas,Gonzales,Rural,20837,,
Texas,Gray,Rural,21886,,
Texas,Grayson,Sherman-Denison,136212,136212,1.000
Texas,Gregg,Longview-Marshall,123945,190498,0.651
Texas,Grimes,Rural,28880,,
Texas,Guadalupe,San Antonio,166847,2326610,0.072
Texas,Hale,Rural,33406,,
Texas,Hall,Rural,2964,,
Texas,Hamilton,Rural,8461,,
Texas,Hansford,Rural,5399,,
Texas,Hardeman,Rural,3933,,
Texas,Hardin,Beaumont-Port Arthur-Orange,57602,392563,0.147
Texas,Harris,Houston,4713325,6132404,0.769
Texas,Harrison,Longview-Marshall,66553,190498,0.349
Texas,Hartley,Rural,5576,,
Texas,Haskell,Rural,5658,,
Texas,Hays,Austin,230191,2183419,0.105
Texas,Hemphill,Rural,3819,,
Texas,Henderson,Rural,82737,,
Texas,Hidalgo,McAllen-Edinburg-Mission,868707,868707,1.000
Texas,Hill,Rural,36649,,
Texas,Hockley,Rural,23021,,
Texas,Hood,Rural,61643,,
Texas,Hopkins,Rural,37084,,
Texas,Houston,Rural,22968,,
Texas,Howard,Rural,36664,,
Texas,Hudspeth,Rural,4886,,
Texas,Hunt,Rural,98594,,
Texas,Hutchinson,Rural,20938,,
Texas,Irion,Rural,1536,,
Texas,Jack,Rural,8935,,
Texas,Jackson,Rural,14760,,
Texas,Jasper,Rural,35529,,
Texas,Jeff Davis,Rural,2274,,
Texas,Jefferson,Beaumont-Port Arthur-Orange,251565,392563,0.641
Texas,Jim Hogg,Rural,5200,,
Texas,Jim Wells,Rural,40482,,
Texas,Johnson,Fort Worth-Arlington,175817,2421210,0.073
Texas,Jones,Rural,20083,,
Texas,Karnes,Rural,15601,,
Texas,Kaufman,Rural,136154,,
Texas,Kendall,Rural,47431,,
Texas,Kenedy,Rural,404,,
Texas,Kent,Rural,762,,
Texas,Kerr,Rural,52600,,
Texas,Kimble,Rural,4337,,
Texas,King,Rural,272,,
Texas,Kinney,Rural,3667,,
Texas,Kleberg,Rural,30680,,
Texas,Knox,Rural,3664,,
Texas,La Salle,Rural,7520,,
Texas,Lamar,Rural,49859,,
Texas,Lamb,Rural,12893,,
Texas,Lampasas,Rural,21428,,
Texas,Lavaca,Rural,20154,,
Texas,Lee,Rural,17239,,
Texas,Leon,Rural,17404,,
Texas,Liberty,Rural,88219,,
Texas,Limestone,Rural,23437,,
Texas,Lipscomb,Rural,3233,,
Texas,Live Oak,Rural,12207,,
Texas,Llano,Rural,21795,,
Texas,Loving,Rural,169,,
Texas,Lubbock,Lubbock,310569,310569,1.000
Texas,Lynn,Rural,5951,,
Texas,Madison,Rural,14284,,
Texas,Marion,Rural,9854,,
Texas,Martin,Rural,5771,,
Texas,Mason,Rural,4274,,
Texas,Matagorda,Rural,36643,,
Texas,Maverick,Rural,58722,,
Texas,McCulloch,Rural,7984,,
Texas,McLennan,Waco,256623,256623,1.000
Texas,McMullen,Rural,743,,
Texas,Medina,Rural,51584,,
Texas,Menard,Rural,2138,,
Texas,Midland,Odessa,176832,343055,0.516
Texas,Milam,Rural,24823,,
Texas,Mills,Rural,4873,,
Texas,Mitchell,Rural,8545,,
Texas,Montague,Rural,19818,,
Texas,Montgomery,Houston,607391,6132404,0.099
Texas,Moore,Rural,20940,,
Texas,Morris,Rural,12388,,
Texas,Motley,Rural,1200,,
Texas,Nacogdoches,Rural,65204,,
Texas,Navarro,Rural,50113,,
Texas,Newton,Rural,13595,,
Texas,Nolan,Rural,14714,,
Texas,Nueces,Corpus Christi,362294,429024,0.845
Texas,Ochiltree,Rural,9836,,
Texas,Oldham,Rural,2112,,
Texas,Orange,Beaumont-Port Arthur-Orange,83396,392563,0.212
Texas,Palo Pinto,Rural,29189,,
Texas,Panola,Rural,23194,,
Texas,Parker,Fort Worth-Arlington,142878,2421210,0.059
Texas,Parmer,Rural,9605,,
Texas,Pecos,Rural,15823,,
Texas,Polk,Rural,51353,,
Texas,Potter,Amarillo,117415,255128,0.460
Texas,Presidio,Rural,6704,,
Texas,Rains,Rural,12514,,
Texas,Randall,Amarillo,137713,255128,0.540
Texas,Reagan,Rural,3849,,
Texas,Real,Rural,3452,,
Texas,Red River,Rural,12023,,
Texas,Reeves,Rural,15976,,
Texas,Refugio,Rural,6948,,
Texas,Roberts,Rural,854,,
Texas,Robertson,Rural,17074,,
Texas,Rockwall,Rural,104915,,
Texas,Runnels,Rural,10264,,
Texas,Rusk,Rural,54406,,
Texas,Sabine,Rural,10542,,
Texas,San Augustine,Rural,8237,,
Texas,San Jacinto,Rural,28859,,
Texas,San Patricio,Corpus Christi,66730,429024,0.156
Texas,San Saba,Rural,6055,,
Texas,Schleicher,Rural,2793,,
Texas,Scurry,Rural,16703,,
Texas,Shackelford,Rural,3265,,
Texas,Shelby,Rural,25274,,
Texas,Sherman,Rural,3022,,
Texas,Smith,Tyler,232751,232751,1.000
Texas,Somervell,Rural,9128,,
Texas,Starr,Rural,64633,,
Texas,Stephens,Rural,9366,,
Texas,Sterling,Rural,1291,,
Texas,Stonewall,Rural,1350,,
Texas,Sutton,Rural,3776,,
Texas,Swisher,Rural,7397,,
Texas,Tarrant,Fort Worth-Arlington,2102515,2421210,0.868
Texas,Taylor,Abilene,138034,138034,1.000
Texas,Terrell,Rural,776,,
Texas,Terry,Rural,12337,,
Texas,Throckmorton,Rural,1501,,
Texas,Titus,Rural,32750,,
Texas,Tom Green,San Angelo,119200,119200,1.000
Texas,Travis,Austin,1273954,2183419,0.584
Texas,Trinity,Rural,14651,,
Texas,Tyler,Rural,21672,,
Texas,Upshur,Rural,41753,,
Texas,Upton,Rural,3657,,
Texas,Uvalde,Rural,26741,,
Texas,Val Verde,Rural,49025,,
Texas,Van Zandt,Rural,56590,,
Texas,Victoria,Victoria,92084,92084,1.000
Texas,Walker,Rural,72971,,
Texas,Waller,Rural,55246,,
Texas,Ward,Rural,11998,,
Texas,Washington,Rural,35882,,
Texas,Webb,Laredo,276652,276652,1.000
Texas,Wharton,Rural,41556,,
Texas,Wheeler,Rural,5056,,
Texas,Wichita,Wichita Falls,132230,132230,1.000
Texas,Wilbarger,Rural,12769,,
Texas,Willacy,Rural,21358,,
Texas,Williamson,Austin,590551,2183419,0.271
Texas,Wilson,Rural,51070,,
Texas,Winkler,Rural,8010,,
Texas,Wise,Rural,69984,,
Texas,Wood,Rural,45539,,
Texas,Yoakum,Rural,8713,,
Texas,Young,Rural,18010,,
Texas,Zapata,Rural,14179,,
Texas,Zavala,Rural,11840,,
Utah,Beaver,Rural,6710,,
Utah,Box Elder,Rural,56046,,
Utah,Cache,Rural,128289,,
Utah,Carbon,Rural,20463,,
Utah,Daggett,Rural,950,,
Utah,Davis,Salt Lake City-Ogden,355481,1776131,0.200
Utah,Duchesne,Rural,19938,,
Utah,Emery,Rural,10012,,
Utah,Garfield,Rural,5051,,
Utah,Grand,Rural,9754,,
Utah,Iron,Rural,54839,,
Utah,Juab,Rural,12017,,
Utah,Kane,Rural,7886,,
Utah,Millard,Rural,13188,,
Utah,Morgan,Rural,12124,,
Utah,Piute,Rural,1479,,
Utah,Rich,Rural,2483,,
Utah,Salt Lake,Salt Lake City-Ogden,1160437,1776131,0.653
Utah,San Juan,Rural,15308,,
Utah,Sanpete,Rural,30939,,
Utah,Sevier,Rural,21620,,
Utah,Summit,Rural,42145,,
Utah,Tooele,Rural,72259,,
Utah,Uintah,Rural,35734,,
Utah,Utah,Provo-Orem,636235,636235,1.000
Utah,Wasatch,Rural,34091,,
Utah,Washington,Rural,177556,,
Utah,Wayne,Rural,2711,,
Utah,Weber,Salt Lake City-Ogden,260213,1776131,0.147
Vermont,Addison,Rural,36777,,
Vermont,Bennington,Rural,35470,,
Vermont,Caledonia,Rural,29993,,
Vermont,Chittenden,Burlington,163774,163774,1.000
Vermont,Essex,Rural,6163,,
Vermont,Franklin,Rural,49402,,
Vermont,Grand Isle,Rural,7235,,
Vermont,Lamoille,Rural,25362,,
Vermont,Orange,Rural,28892,,
Vermont,Orleans,Rural,27037,,
Vermont,Rutland,Rural,58191,,
Vermont,Washington,Rural,58409,,
Vermont,Windham,Rural,42222,,
Vermont,Windsor,Rural,55062,,
Virginia,Accomack,Rural,32316,,
Virginia,Albemarle,Charlottesville,109330,109330,1.000
Virginia,Alexandria city,Rural,159428,,
Virginia,Alleghany,Rural,14860,,
Virginia,Amelia,Rural,13145,,
Virginia,Amherst,Rural,31605,,
Virginia,Appomattox,Rural,15911,,
Virginia,Arlington,Washington DC,236842,3503534,0.068
Virginia,Augusta,Rural,75558,,
Virginia,Bath,Rural,4147,,
Virginia,Bedford,Lynchburg,78997,216050,0.366
Virginia,Bland,Rural,6280,,
Virginia,Botetourt,Rural,33419,,
Virginia,Bristol city,Rural,16762,,
Virginia,Brunswick,Rural,16231,,
Virginia,Buchanan,Rural,21004,,
Virginia,Buckingham,Rural,17148,,
Virginia,Buena Vista city,Rural,6478,,
Virginia,Campbell,Lynchburg,54885,216050,0.254
Virginia,Caroline,Rural,30725,,
Virginia,Carroll,Rural,29791,,
Virginia,Charles City,Rural,6963,,
Virginia,Charlotte,Rural,11880,,
Virginia,Charlottesville city,Rural,47266,,
Virginia,Chesapeake city,Norfolk-Virginia Beach-Newport News,244835,1268860,0.193
Virginia,Chesterfield,Richmond-Petersburg,352802,1021822,0.345
Virginia,Clarke,Rural,14619,,
Virginia,Colonial Heights city,Rural,17370,,
Virginia,Covington city,Rural,5538,,
Virginia,Craig,Rural,5131,,
Virginia,Culpeper,Rural,52605,,
Virginia,Cumberland,Rural,9932,,
Virginia,Danville city,Rural,40044,,
Virginia,Dickenson,Rural,14318,,
Virginia,Dinwiddie,Rural,28544,,
Virginia,Emporia city,Rural,5346,,
Virginia,Essex,Rural,10953,,
Virginia,Fairfax,Fairfax,1147532,1147532,1.000
Virginia,Fairfax city,Rural,24019,,
Virginia,Falls Church city,Rural,14617,,
Virginia,Fauquier,Rural,71222,,
Virginia,Floyd,Rural,15749,,
Virginia,Fluvanna,Rural,27270,,
Virginia,Franklin,Rural,56042,,
Virginia,Franklin city,Rural,7967,,
Virginia,Frederick,Rural,89313,,
Virginia,Fredericksburg city,Rural,29036,,
Virginia,Galax city,Rural,6347,,
Virginia,Giles,Rural,16720,,
Virginia,Gloucester,Rural,37348,,
Virginia,Goochland,Rural,23753,,
Virginia,Grayson,Rural,15550,,
Virginia,Greene,Rural,19819,,
Virginia,Greensville,Rural,11336,,
Virginia,Halifax,Rural,33911,,
Virginia,Hampton city,Newport News-Hampton,134510,313735,0.429
Virginia,Hanover,Richmond-Petersburg,107766,1021822,0.106
Virginia,Harrisonburg city,Rural,53016,,
Virginia,Henrico,Richmond-Petersburg,330818,1021822,0.324
Virginia,Henry,Rural,50557,,
Virginia,Highland,Rural,2190,,
Virginia,Hopewell city,Rural,22529,,
Virginia,Isle of Wight,Rural,37109,,
Virginia,James City,Norfolk-Virginia Beach-Newport News,76523,1268860,0.060
Virginia,King and Queen,Rural,7025,,
Virginia,King George,Rural,26836,,
Virginia,King William,Rural,17148,,
Virginia,Lancaster,Rural,10603,,
Virginia,Lee,Rural,23423,,
Virginia,Lexington city,Rural,7446,,
Virginia,Loudoun,Washington DC,413538,3503534,0.118
Virginia,Louisa,Rural,37591,,
Virginia,Lunenburg,Rural,12196,,
Virginia,Lynchburg city,Lynchburg,82168,216050,0.380
Virginia,Madison,Rural,13261,,
Virginia,Manassas city,Rural,41085,,
Virginia,Manassas Park city,Rural,17478,,
Virginia,Martinsville city,Rural,12554,,
Virginia,Mathews,Rural,8834,,
Virginia,Mecklenburg,Rural,30587,,
Virginia,Middlesex,Rural,10582,,
Virginia,Montgomery,Rural,98535,,
Virginia,Nelson,Rural,14930,,
Virginia,New Kent,Rural,23091,,
Virginia,Newport News city,Newport News-Hampton,179225,313735,0.571
Virginia,Norfolk city,Norfolk-Virginia Beach-Newport News,242742,1268860,0.191
Virginia,Northampton,Rural,11710,,
Virginia,Northumberland,Rural,12095,,
Virginia,Norton city,Rural,3981,,
Virginia,Nottoway,Rural,15232,,
Virginia,Orange,Rural,37051,,
Virginia,Page,Rural,23902,,
Virginia,Patrick,Rural,17608,,
Virginia,Petersburg city,Rural,31346,,
Virginia,Pittsylvania,Danville,60354,60354,1.000
Virginia,Poquoson city,Rural,12271,,
Virginia,Portsmouth city,Norfolk-Virginia Beach-Newport News,94398,1268860,0.074
Virginia,Powhatan,Rural,29652,,
Virginia,Prince Edward,Rural,22802,,
Virginia,Prince George,Rural,38353,,
Virginia,Prince William,Washington DC,470335,3503534,0.134
Virginia,Pulaski,Rural,34027,,
Virginia,Radford city,Rural,18249,,
Virginia,Rappahannock,Rural,7370,,
Virginia,Richmond,Rural,9023,,
Virginia,Richmond city,Richmond-Petersburg,230436,1021822,0.226
Virginia,Roanoke,Roanoke,94186,94186,1.000
Virginia,Roanoke city,Rural,99143,,
Virginia,Rockbridge,Rural,22573,,
Virginia,Rockingham,Rural,81948,,
Virginia,Russell,Rural,26586,,
Virginia,Salem city,Rural,25301,,
Virginia,Scott,Rural,21566,,
Virginia,Shenandoah,Rural,43616,,
Virginia,Smyth,Rural,30104,,
Virginia,Southampton,Rural,17631,,
Virginia,Spotsylvania,Rural,136215,,
Virginia,Stafford,Rural,152882,,
Virginia,Staunton city,Rural,24932,,
Virginia,Suffolk city,Norfolk-Virginia Beach-Newport News,92108,1268860,0.073
Virginia,Surry,Rural,6422,,
Virginia,Sussex,Rural,11159,,
Virginia,Tazewell,Rural,40595,,
Virginia,Virginia Beach city,Norfolk-Virginia Beach-Newport News,449974,1268860,0.355
Virginia,Warren,Rural,40164,,
Virginia,Washington,Johnson-Kinsport-Bristol,53740,454640,0.118
Virginia,Waynesboro city,Rural,22630,,
Virginia,Westmoreland,Rural,18015,,
Virginia,Williamsburg city,Rural,14954,,
Virginia,Winchester city,Rural,28078,,
Virginia,Wise,Rural,37383,,
Virginia,Wythe,Rural,28684,,
Virginia,York,Norfolk-Virginia Beach-Newport News,68280,1268860,0.054
Washington,Adams,Rural,19983,,
Washington,Asotin,Rural,22582,,
Washington,Benton,Richland-Kennewick-Pasco,204390,299612,0.682
Washington,Chelan,Rural,77200,,
Washington,Clallam,Rural,77331,,
Washington,Clark,Portland-Vancouver,488241,2427975,0.201
Washington,Columbia,Rural,3985,,
Washington,Cowlitz,Rural,110593,,
Washington,Douglas,Rural,43429,,
Washington,Ferry,Rural,7627,,
Washington,Franklin,Richland-Kennewick-Pasco,95222,299612,0.318
Washington,Garfield,Rural,2225,,
Washington,Grant,Rural,97733,,
Washington,Grays Harbor,Rural,75061,,
Washington,Island,Rural,85141,,
Washington,Jefferson,Rural,32221,,
Washington,King,Seattle-Everett,2252782,3074865,0.733
Washington,Kitsap,Bremerton,271473,271473,1.000
Washington,Kittitas,Rural,47935,,
Washington,Klickitat,Rural,22425,,
Washington,Lewis,Rural,80707,,
Washington,Lincoln,Rural,10939,,
Washington,Mason,Rural,66768,,
Washington,Okanogan,Rural,42243,,
Washington,Pacific,Rural,22471,,
Washington,Pend Oreille,Rural,13724,,
Washington,Pierce,Tacoma,904980,904980,1.000
Washington,San Juan,Rural,17582,,
Washington,Skagit,Rural,129205,,
Washington,Skamania,Rural,12083,,
Washington,Snohomish,Seattle-Everett,822083,3074865,0.267
Washington,Spokane,Spokane,522798,522798,1.000
Washington,Stevens,Rural,45723,,
Washington,Thurston,Olympia,290536,290536,1.000
Washington,Wahkiakum,Rural,4488,,
Washington,Walla Walla,Rural,60760,,
Washington,Whatcom,Bellingham,229247,229247,1.000
Washington,Whitman,Rural,50104,,
Washington,Yakima,Yakima,250873,250873,1.000
West Virginia,Barbour,Rural,16441,,
West Virginia,Berkeley,Rural,119171,,
West Virginia,Boone,Rural,21457,,
West Virginia,Braxton,Rural,13957,,
West Virginia,Brooke,Rural,21939,,
West Virginia,Cabell,Huntington-Ashland,91945,151408,0.607
West Virginia,Calhoun,Rural,7109,,
West Virginia,Clay,Rural,8508,,
West Virginia,Doddridge,Rural,8448,,
West Virginia,Fayette,Rural,42406,,
West Virginia,Gilmer,Rural,7823,,
West Virginia,Grant,Rural,11568,,
West Virginia,Greenbrier,Rural,34662,,
West Virginia,Hampshire,Rural,23175,,
West Virginia,Hancock,Rural,28810,,
West Virginia,Hardy,Rural,13776,,
West Virginia,Harrison,Rural,67256,,
West Virginia,Jackson,Rural,28576,,
West Virginia,Jefferson,Rural,57146,,
West Virginia,Kanawha,Charleston/WV,178124,234574,0.759
West Virginia,Lewis,Rural,15907,,
West Virginia,Lincoln,Rural,20409,,
West Virginia,Logan,Rural,32019,,
West Virginia,Marion,Rural,56072,,
West Virginia,Marshall,Rural,30531,,
West Virginia,Mason,Rural,26516,,
West Virginia,McDowell,Rural,17624,,
West Virginia,Mercer,Rural,58758,,
West Virginia,Mineral,Rural,26868,,
West Virginia,Mingo,Rural,23424,,
West Virginia,Monongalia,Rural,105612,,
West Virginia,Monroe,Rural,13275,,
West Virginia,Morgan,Rural,17884,,
West Virginia,Nicholas,Rural,24496,,
West Virginia,Ohio,Rural,41411,,
West Virginia,Pendleton,Rural,6969,,
West Virginia,Pleasants,Rural,7460,,
West Virginia,Pocahontas,Rural,8247,,
West Virginia,Preston,Rural,33432,,
West Virginia,Putnam,Charleston/WV,56450,234574,0.241
West Virginia,Raleigh,Rural,73361,,
West Virginia,Randolph,Rural,28695,,
West Virginia,Ritchie,Rural,9554,,
West Virginia,Roane,Rural,13688,,
West Virginia,Summers,Rural,12573,,
West Virginia,Taylor,Rural,16695,,
West Virginia,Tucker,Rural,6839,,
West Virginia,Tyler,Rural,8591,,
West Virginia,Upshur,Rural,24176,,
West Virginia,Wayne,Rural,39402,,
West Virginia,Webster,Rural,8114,,
West Virginia,Wetzel,Rural,15065,,
West Virginia,Wirt,Rural,5821,,
West Virginia,Wood,Parkersburg-Marietta,83518,143429,0.582
West Virginia,Wyoming,Rural,20394,,
Wisconsin,Adams,Rural,20220,,
Wisconsin,Ashland,Rural,15562,,
Wisconsin,Barron,Rural,45244,,
Wisconsin,Bayfield,Rural,15036,,
Wisconsin,Brown,Green Bay,264542,264542,1.000
Wisconsin,Buffalo,Rural,13031,,
Wisconsin,Burnett,Rural,15414,,
Wisconsin,Calumet,Appleton-Oshkosh-Neenah,50089,409881,0.122
Wisconsin,Chippewa,Eau Claire,64658,169304,0.382
Wisconsin,Clark,Rural,34774,,
Wisconsin,Columbia,Rural,57532,,
Wisconsin,Crawford,Rural,16131,,
Wisconsin,Dane,Madison,546695,546695,1.000
Wisconsin,Dodge,Rural,87839,,
Wisconsin,Door,Rural,27668,,
Wisconsin,Douglas,Rural,43150,,
Wisconsin,Dunn,Rural,45368,,
Wisconsin,Eau Claire,Eau Claire,104646,169304,0.618
Wisconsin,Florence,Rural,4295,,
Wisconsin,Fond du Lac,Rural,103403,,
Wisconsin,Forest,Rural,9004,,
Wisconsin,Grant,Rural,51439,,
Wisconsin,Green,Rural,36960,,
Wisconsin,Green Lake,Rural,18913,,
Wisconsin,Iowa,Rural,23678,,
Wisconsin,Iron,Rural,5687,,
Wisconsin,Jackson,Rural,20643,,
Wisconsin,Jefferson,Rural,84769,,
Wisconsin,Juneau,Rural,26687,,
Wisconsin,Kenosha,Kenosha,169561,169561,1.000
Wisconsin,Kewaunee,Rural,20434,,
Wisconsin,La Crosse,La Crosse,118016,118016,1.000
Wisconsin,Lafayette,Rural,16665,,
Wisconsin,Langlade,Rural,19189,,
Wisconsin,Lincoln,Rural,27593,,
Wisconsin,Manitowoc,Rural,78981,,
Wisconsin,Marathon,Wausau,135692,135692,1.000
Wisconsin,Marinette,Rural,40350,,
Wisconsin,Marquette,Rural,15574,,
Wisconsin,Menominee,Rural,4556,,
Wisconsin,Milwaukee,Milwaukee-Waukesha,945726,1575179,0.600
Wisconsin,Monroe,Rural,46253,,
Wisconsin,Oconto,Rural,37930,,
Wisconsin,Oneida,Rural,35595,,
Wisconsin,Outagamie,Appleton-Oshkosh-Neenah,187885,409881,0.458
Wisconsin,Ozaukee,Milwaukee-Waukesha,89221,1575179,0.057
Wisconsin,Pepin,Rural,7287,,
Wisconsin,Pierce,Rural,42754,,
Wisconsin,Polk,Rural,43783,,
Wisconsin,Portage,Rural,70772,,
Wisconsin,Price,Rural,13351,,
Wisconsin,Racine,Racine,196311,196311,1.000
Wisconsin,Richland,Rural,17252,,
Wisconsin,Rock,Janesville-Beloit,163354,163354,1.000
Wisconsin,Rusk,Rural,14178,,
Wisconsin,Sauk,Rural,64442,,
Wisconsin,Sawyer,Rural,16558,,
Wisconsin,Shawano,Rural,40899,,
Wisconsin,Sheboygan,Sheboygan,115340,115340,1.000
Wisconsin,St. Croix,Rural,90687,,
Wisconsin,Taylor,Rural,20343,,
Wisconsin,Trempealeau,Rural,29649,,
Wisconsin,Vernon,Rural,30822,,
Wisconsin,Vilas,Rural,22195,,
Wisconsin,Walworth,Rural,103868,,
Wisconsin,Washburn,Rural,15720,,
Wisconsin,Washington,Milwaukee-Waukesha,136034,1575179,0.086
Wisconsin,Waukesha,Milwaukee-Waukesha,404198,1575179,0.257
Wisconsin,Waupaca,Rural,50990,,
Wisconsin,Waushara,Rural,24443,,
Wisconsin,Winnebago,Appleton-Oshkosh-Neenah,171907,409881,0.419
Wisconsin,Wood,Rural,72999,,
Wyoming,Albany,Rural,38880,,
Wyoming,Big Horn,Rural,11790,,
Wyoming,Campbell,Rural,46341,,
Wyoming,Carbon,Rural,14800,,
Wyoming,Converse,Rural,13822,,
Wyoming,Crook,Rural,7584,,
Wyoming,Fremont,Rural,39261,,
Wyoming,Goshen,Rural,13211,,
Wyoming,Hot Springs,Rural,4413,,
Wyoming,Johnson,Rural,8445,,
Wyoming,Laramie,Cheyenne,99500,99500,1.000
Wyoming,Lincoln,Rural,19830,,
Wyoming,Natrona,Casper,79858,79858,1.000
Wyoming,Niobrara,Rural,2356,,
Wyoming,Park,Rural,29194,,
Wyoming,Platte,Rural,8393,,
Wyoming,Sheridan,Rural,30485,,
Wyoming,Sublette,Rural,9831,,
Wyoming,Sweetwater,Rural,42343,,
Wyoming,Teton,Rural,23464,,
Wyoming,Uinta,Rural,20226,,
Wyoming,Washakie,Rural,7805,,
Wyoming,Weston,Rural,6927,,
